"subject" "y" "tBodyAccMag-mean()" "tBodyAcc-energy()-X" "tBodyAcc-entropy()-X" "fBodyGyro-mean()-Z" "fBodyGyro-energy()-Z"
"1054" 6 6 -0.96998834 -0.99909595 -0.5191895 -0.97228157 -0.9996493
"1055" 6 6 -0.97585668 -0.99971541 -0.24888995 -0.97366084 -0.99961464
"1056" 6 6 -0.97641188 -0.9997401 -0.42769925 -0.97243636 -0.99957985
"1057" 6 6 -0.98544599 -0.99985472 -0.75650045 -0.97969406 -0.99972397
"1058" 6 6 -0.9841831 -0.99985365 -0.57922559 -0.9614936 -0.99922528
"1059" 6 6 -0.95973405 -0.99975149 -0.58487827 -0.95273067 -0.99897065
"1060" 6 6 -0.96089286 -0.99979926 -0.57272643 -0.9715919 -0.9996749
"1061" 6 6 -0.98525364 -0.99992266 -0.47974144 -0.99063914 -0.99993088
"1062" 6 6 -0.98139321 -0.99982585 -0.60116604 -0.98348401 -0.99977518
"1063" 6 6 -0.3948375 -0.68612024 0.055354741 -0.75149072 -0.98230171
"1064" 6 6 -0.90063154 -0.99560702 0.34685536 -0.82350394 -0.98010946
"1065" 6 6 -0.95303965 -0.9987136 -0.53326718 -0.86894318 -0.98937736
"1066" 6 6 -0.95126292 -0.99923233 -0.66484903 -0.92927262 -0.99692697
"1067" 6 6 -0.96921362 -0.99989541 -0.4865834 -0.9659511 -0.99923472
"1068" 6 6 -0.98638109 -0.99990033 -0.55669194 -0.98242728 -0.99982241
"1069" 6 6 -0.98136459 -0.99991129 -0.6447441 -0.98437085 -0.99983208
"1070" 6 6 -0.98323737 -0.99995623 -0.5682971 -0.98681228 -0.99985968
"1071" 6 6 -0.98545367 -0.99978639 -0.4388672 -0.96362554 -0.9990249
"1072" 6 6 -0.98299896 -0.99971207 -0.2946457 -0.95250847 -0.99874279
"1073" 6 6 -0.98574103 -0.99980774 -0.37654475 -0.96760606 -0.99948738
"1074" 6 6 -0.98828861 -0.99986544 -0.50753513 -0.97428645 -0.99964893
"1075" 6 6 -0.98579653 -0.99984519 -0.46913464 -0.97060009 -0.99951604
"1076" 6 6 -0.97158717 -0.99941208 -0.41350412 -0.94130747 -0.99815766
"1077" 6 6 -0.94894045 -0.99917078 -0.22451705 -0.92773542 -0.99689604
"1078" 6 1 -0.27841434 -0.83440816 0.35171601 -0.46093372 -0.9002195
"1079" 6 1 -0.17479405 -0.72210424 0.37525577 -0.30973722 -0.84443434
"1080" 6 1 -0.17839052 -0.70797856 0.30849385 -0.28136752 -0.84999684
"1081" 6 1 -0.24007014 -0.80326652 0.33408845 -0.3157434 -0.87221282
"1082" 6 1 -0.25815093 -0.80635001 0.21406032 -0.31346503 -0.85896511
"1083" 6 1 -0.2914571 -0.82349051 0.14602196 -0.42090495 -0.87815286
"1084" 6 1 -0.3175859 -0.85377669 0.2469003 -0.4588759 -0.88835138
"1085" 6 1 -0.28910732 -0.82278453 0.30317705 -0.42189333 -0.88517498
"1086" 6 1 -0.26967562 -0.83806289 0.36373003 -0.5350595 -0.9195346
"1087" 6 1 -0.25461782 -0.84304449 0.37012868 -0.4211251 -0.89475761
"1088" 6 1 -0.21442813 -0.76490568 0.39928197 -0.3794567 -0.87315526
"1089" 6 1 -0.18323697 -0.69116233 0.31440596 -0.4158224 -0.89129384
"1090" 6 1 -0.15192549 -0.66313179 0.46451291 -0.28482475 -0.84708886
"1091" 6 1 -0.16052616 -0.69119849 0.52619394 -0.27917154 -0.83912399
"1092" 6 1 -0.20531392 -0.75636631 0.34175801 -0.26984039 -0.84909784
"1093" 6 1 -0.28927399 -0.80838001 0.24515394 -0.42143651 -0.88400668
"1094" 6 1 -0.21346975 -0.77056202 0.48549464 -0.34241732 -0.86596527
"1095" 6 1 -0.15551024 -0.73329447 0.55885518 -0.33322583 -0.85358825
"1096" 6 1 -0.15102509 -0.71926221 0.40326549 -0.29315842 -0.87619406
"1097" 6 1 -0.1182277 -0.69216097 0.45821324 -0.28229455 -0.84666665
"1098" 6 1 -0.10077366 -0.66194223 0.53965924 -0.25140726 -0.84421526
"1099" 6 1 -0.13039966 -0.67350842 0.36614516 -0.23738207 -0.82886593
"1100" 6 1 -0.22173037 -0.75095594 0.23808652 -0.25743883 -0.80394733
"1101" 6 1 -0.2265523 -0.75820649 0.42487657 -0.24986753 -0.82596224
"1102" 6 1 -0.1593568 -0.72585303 0.49072704 -0.30622079 -0.85718584
"1103" 6 1 -0.1531458 -0.72328727 0.37254381 -0.24724471 -0.8283234
"1104" 6 1 -0.18376054 -0.74166817 0.41207927 -0.24289401 -0.82819221
"1105" 6 1 -0.19070556 -0.74417125 0.46702702 -0.33512099 -0.86659567
"1106" 6 1 -0.2651465 -0.78389351 0.44541594 -0.3516096 -0.87538248
"1107" 6 3 0.10797943 -0.19826074 0.12950656 -0.2074394 -0.78480907
"1108" 6 3 0.23945309 -0.056780459 0.26609625 -0.092876472 -0.66520131
"1109" 6 3 0.27788432 -0.036533976 0.38256503 -0.027256202 -0.67169281
"1110" 6 3 0.30568671 -0.03434765 0.27799393 0.012346492 -0.67036401
"1111" 6 3 0.28775108 -0.14825252 0.23567139 0.29197874 -0.45109368
"1112" 6 3 0.2893359 -0.14373586 0.4109357 0.23978057 -0.49313096
"1113" 6 3 0.37038083 0.0445517 0.2413421 -0.095565872 -0.69259142
"1114" 6 3 0.30660441 0.029609827 0.21652952 -0.11380825 -0.75057123
"1115" 6 3 0.42873081 0.19503108 0.36493748 0.19102415 -0.57156201
"1116" 6 3 0.38523758 0.10676055 0.24532562 0.10133077 -0.66254188
"1117" 6 3 0.22584084 -0.20274595 0.21652952 -0.096188813 -0.7612142
"1118" 6 3 0.28315168 -0.076039562 0.43150704 0.028730798 -0.68570843
"1119" 6 3 0.37597513 0.06901236 0.4901075 0.23625063 -0.52823969
"1120" 6 3 0.32385375 0.0038727484 0.35171601 0.18539387 -0.60329679
"1121" 6 3 0.25926488 -0.030848371 0.19491844 -0.09101497 -0.72370114
"1122" 6 3 0.34292719 0.021753604 0.26918015 0.12603024 -0.60205952
"1123" 6 3 0.35658346 0.0016867147 0.38654855 0.18655962 -0.596837
"1124" 6 3 0.26585118 -0.06317826 0.38654855 0.16019945 -0.613417
"1125" 6 3 0.19952603 -0.21176154 0.23252832 0.068268726 -0.65472479
"1126" 6 3 0.27723873 -0.11167258 0.34574153 -0.02920332 -0.70397708
"1127" 6 3 0.32868786 -0.012035225 0.51028028 -0.0020986627 -0.67980502
"1128" 6 3 0.3275371 -0.021138193 0.50629676 0.085591074 -0.65067257
"1129" 6 3 0.2837589 -0.052020253 0.31542626 -0.017315897 -0.69880622
"1130" 6 3 0.18749328 -0.15281415 0.21652952 -0.036494744 -0.69462819
"1131" 6 2 -0.030451059 -0.57213839 -0.0090629437 -0.34710266 -0.7748115
"1132" 6 2 -0.01904124 -0.5166086 0.079264036 -0.21631378 -0.75670435
"1133" 6 2 -0.016310841 -0.53874343 0.098013803 -0.22198988 -0.74500525
"1134" 6 2 -0.00085201519 -0.55113468 0.10441245 -0.29449202 -0.77651869
"1135" 6 2 0.035699352 -0.49665291 0.14814708 -0.18218907 -0.7247161
"1136" 6 2 0.026423443 -0.48743585 0.14174843 -0.1382247 -0.68552875
"1137" 6 2 -0.020392862 -0.56733291 0.054061949 -0.22998929 -0.73184521
"1138" 6 2 -0.04789592 -0.58318583 0.085662685 -0.20376504 -0.765164
"1139" 6 2 0.0041458651 -0.53039038 0.14230386 -0.015115183 -0.63755974
"1140" 6 2 -0.010108664 -0.58169809 -0.034473685 -0.14219448 -0.70911073
"1141" 6 2 0.051873016 -0.48845324 0.11429414 -0.091665006 -0.68264659
"1142" 6 2 0.095184779 -0.50337456 0.2883761 0.019235051 -0.60998592
"1143" 6 2 0.04721333 -0.58253497 0.26918015 -0.0007070761 -0.57503989
"1144" 6 2 -0.034296952 -0.6399792 0.21725384 0.06130781 -0.62312382
"1145" 6 2 -0.06639111 -0.65873058 0.20131709 -0.029793509 -0.63467506
"1146" 6 2 -0.054411041 -0.61803478 0.1521306 -0.11080908 -0.68755514
"1147" 6 2 -0.089573594 -0.6271255 0.064051608 -0.077850961 -0.73190324
"1148" 6 2 0.001940616 -0.52643107 -0.043471318 -0.048193038 -0.6397704
"1149" 6 2 0.016038625 -0.49424481 0.09751332 -0.026393954 -0.67950408
"1150" 6 2 -0.038096743 -0.5847134 0.09751332 -0.17119074 -0.76284448
"1151" 6 2 -0.0093560213 -0.61621807 0.19015291 -0.11653283 -0.7335198
"1152" 6 2 -0.0081920897 -0.57291203 0.21731589 -0.060999578 -0.65932506
"1153" 6 2 -0.035686571 -0.57159283 -0.0090629437 -0.10022009 -0.61846555
"1154" 6 2 -0.0054180802 -0.56606261 0.0098978631 0.0059493477 -0.62966868
"1155" 6 2 -0.0018936509 -0.52748096 0.15454573 0.20851986 -0.45930737
"1156" 6 2 -0.052866347 -0.55414402 0.12895113 0.13064182 -0.48971448
"1157" 6 5 -0.81971117 -0.99615299 -0.1324392 -0.87182531 -0.99360225
"1158" 6 5 -0.88727212 -0.99985015 -0.27161472 -0.94349202 -0.99662211
"1159" 6 5 -0.90899161 -0.99975561 -0.46896336 -0.95359209 -0.998505
"1160" 6 5 -0.91006155 -0.99975278 -0.44492919 -0.96006213 -0.99894232
"1161" 6 5 -0.85553121 -0.99934637 -0.34276472 -0.90964707 -0.99641906
"1162" 6 5 -0.80385926 -0.99898529 -0.17926318 -0.86278873 -0.99355315
"1163" 6 5 -0.84758784 -0.99841589 -0.04030486 -0.83597906 -0.99059143
"1164" 6 5 -0.91111326 -0.99872132 -0.09458401 -0.8681822 -0.99398074
"1165" 6 5 -0.96001865 -0.99981723 -0.39964471 -0.95721353 -0.99903329
"1166" 6 5 -0.96074551 -0.99988908 -0.55409918 -0.95157865 -0.9983459
"1167" 6 5 -0.97325578 -0.99995929 -0.56083445 -0.96893498 -0.99908373
"1168" 6 5 -0.98379027 -0.99994333 -0.49056575 -0.9771008 -0.99967378
"1169" 6 5 -0.97695513 -0.9999529 -0.57083459 -0.97931686 -0.99970062
"1170" 6 5 -0.97541639 -0.99995931 -0.62352466 -0.97752073 -0.99970272
"1171" 6 5 -0.76215353 -0.98750482 0.68178531 -0.86971659 -0.99196856
"1172" 6 5 -0.88542362 -0.99880937 -0.29271722 -0.87862563 -0.99365603
"1173" 6 5 -0.91808756 -0.99907942 -0.50320312 -0.90399828 -0.99699268
"1174" 6 5 -0.94574676 -0.99960269 -0.14404019 -0.96848331 -0.99913703
"1175" 6 5 -0.93991042 -0.99955735 -0.062111291 -0.96609104 -0.99906549
"1176" 6 5 -0.96397769 -0.99978942 -0.40304431 -0.97176252 -0.99939801
"1177" 6 5 -0.97518279 -0.99988434 -0.63284194 -0.97746737 -0.99949486
"1178" 6 5 -0.97891691 -0.99995153 -0.67038354 -0.97747932 -0.99934761
"1179" 6 5 -0.97886042 -0.99995398 -0.65008768 -0.97803295 -0.99937934
"1180" 6 5 -0.97647647 -0.999958 -0.63016677 -0.98738767 -0.99980061
"1181" 6 5 -0.97727167 -0.99995614 -0.5793944 -0.98377211 -0.99970544
"1182" 6 5 -0.97873486 -0.99996461 -0.59599525 -0.98048175 -0.99943948
"1183" 6 5 -0.97345366 -0.99947906 -0.58500907 -0.81377421 -0.99138183
"1184" 6 4 -0.76695477 -0.99645752 -0.25581307 -0.84661847 -0.98621427
"1185" 6 4 -0.93496731 -0.9996132 -0.45308966 -0.94935753 -0.99876599
"1186" 6 4 -0.9225212 -0.99891221 -0.076330712 -0.89587501 -0.99631595
"1187" 6 4 -0.91558504 -0.9988467 -0.10293836 -0.90622744 -0.99686302
"1188" 6 4 -0.96307741 -0.99971821 -0.31345876 -0.9606222 -0.99904504
"1189" 6 4 -0.98077495 -0.99984157 -0.4529128 -0.96558755 -0.99910581
"1190" 6 4 -0.98151879 -0.99987821 -0.58838962 -0.97365183 -0.999555
"1191" 6 4 -0.98028509 -0.99994476 -0.61721845 -0.98033288 -0.99963231
"1192" 6 4 -0.98240099 -0.99995797 -0.58715319 -0.97232052 -0.99962675
"1193" 6 4 -0.96668286 -0.99994115 -0.47002325 -0.97933396 -0.99966271
"1194" 6 4 -0.95702134 -0.99993903 -0.54744428 -0.98545669 -0.99957438
"1195" 6 4 -0.95716832 -0.99899242 -0.43953074 -0.91151382 -0.99761354
"1196" 6 4 -0.8470031 -0.99819915 0.21064724 -0.85105306 -0.98255847
"1197" 6 4 -0.91353146 -0.99964174 -0.3044426 -0.88213513 -0.99164688
"1198" 6 4 -0.91058616 -0.99953942 -0.24639316 -0.92730334 -0.99623551
"1199" 6 4 -0.93981563 -0.9997008 -0.37644878 -0.94948821 -0.99841898
"1200" 6 4 -0.96163504 -0.99980939 -0.37279026 -0.95402895 -0.99901829
"1201" 6 4 -0.95890093 -0.99970446 -0.33268115 -0.95285798 -0.99895969
"1202" 6 4 -0.97021062 -0.99972535 -0.31041938 -0.9670466 -0.99948609
"1203" 6 4 -0.97600407 -0.99983696 -0.37540842 -0.97046088 -0.99950203
"1204" 6 4 -0.97312153 -0.99985409 -0.40976044 -0.96867531 -0.99948482
"1205" 6 4 -0.96457822 -0.99974145 -0.37253502 -0.9580788 -0.99907536
"1206" 6 4 -0.96377179 -0.9997877 -0.44232053 -0.95969334 -0.99908568
"1207" 6 4 -0.96926722 -0.99990015 -0.45706146 -0.98516986 -0.99987518
"1208" 6 4 -0.96865987 -0.99991113 -0.51107306 -0.9795996 -0.99972299
"1209" 6 4 -0.96899876 -0.99989957 -0.45257843 -0.97834814 -0.99960433
"1210" 6 6 -0.004080487 -0.29683177 0.0041149324 -0.76059728 -0.981177
"1211" 6 6 -0.7342788 -0.98207036 0.6261327 -0.76155419 -0.97609721
"1212" 6 6 -0.9059566 -0.99409193 0.33917304 -0.80490977 -0.98672425
"1213" 6 6 -0.97493793 -0.99973618 -0.27190111 -0.92575723 -0.99689841
"1214" 6 6 -0.98014477 -0.99966683 -0.12505 -0.97783754 -0.99969605
"1215" 6 6 -0.96782467 -0.99916051 -0.18084343 -0.97940133 -0.99976153
"1216" 6 6 -0.96273632 -0.99897437 -0.48997726 -0.97371438 -0.99945579
"1217" 6 6 -0.95355209 -0.99857695 0.15229089 -0.98623936 -0.99976342
"1218" 6 6 -0.9432426 -0.99781721 -0.052756315 -0.98264383 -0.99982305
"1219" 6 6 -0.95041756 -0.99814829 -0.7150158 -0.98015652 -0.99963213
"1220" 6 6 -0.94595709 -0.99806367 0.16515067 -0.98559976 -0.99980672
"1221" 6 6 -0.95768679 -0.99855853 0.18272471 -0.98022773 -0.99976683
"1222" 6 6 -0.96887618 -0.99910043 -0.68272339 -0.98786202 -0.99991128
"1223" 6 6 -0.95486984 -0.99897599 -0.30427147 -0.9464182 -0.99886781
"1224" 6 6 -0.69322471 -0.9704994 0.7149316 -0.75390717 -0.97160656
"1225" 6 6 -0.89714936 -0.9927159 -0.067948921 -0.81929757 -0.9853476
"1226" 6 6 -0.94500672 -0.99928896 -0.64544651 -0.90158422 -0.99424355
"1227" 6 6 -0.94879249 -0.99946164 -0.21251864 -0.94317524 -0.99865009
"1228" 6 6 -0.95628736 -0.99963512 -0.068400422 -0.95414238 -0.99926573
"1229" 6 6 -0.96391733 -0.99974704 -0.26728419 -0.97612506 -0.99970156
"1230" 6 6 -0.96514127 -0.99981933 -0.36279353 -0.9810585 -0.99980796
"1231" 6 6 -0.97110985 -0.9998258 -0.24209069 -0.98467213 -0.99987999
"1232" 6 6 -0.96950442 -0.99983147 -0.37366751 -0.97743248 -0.99970479
"1233" 6 6 -0.9680503 -0.99985148 -0.35597788 -0.97729188 -0.99972571
"1234" 6 6 -0.96985633 -0.9998633 -0.27578829 -0.9857628 -0.9998812
"1235" 6 6 -0.97343624 -0.99987307 -0.52578189 -0.98720452 -0.99988299
"1236" 6 6 -0.97325681 -0.99987403 -0.38861866 -0.98534908 -0.99987745
"1237" 6 6 -0.97643611 -0.99987647 -0.40690991 -0.98645375 -0.99990966
"1238" 6 6 -0.96534183 -0.99971493 -0.62423103 -0.93926507 -0.9982517
"1239" 6 1 -0.09228703 -0.72153478 0.3853411 -0.066083703 -0.74391558
"1240" 6 1 -0.081819812 -0.74658405 0.53270031 -0.10712145 -0.73019115
"1241" 6 1 -0.10973489 -0.74284583 0.31972276 -0.078276044 -0.74817075
"1242" 6 1 -0.12556036 -0.74996091 0.13630712 -0.14818639 -0.78104624
"1243" 6 1 -0.074014779 -0.68651452 0.38135758 -0.03040915 -0.70534244
"1244" 6 1 -0.063025919 -0.67333591 0.40085036 -0.070863717 -0.73098986
"1245" 6 1 -0.12332368 -0.71835407 0.28156597 -0.16396276 -0.77640826
"1246" 6 1 -0.15775836 -0.72598566 0.34175801 -0.13007666 -0.76900002
"1247" 6 1 -0.13839638 -0.73570886 0.46062837 -0.13777585 -0.77771347
"1248" 6 1 -0.085582696 -0.73500318 0.48710081 -0.073962342 -0.72463638
"1249" 6 1 -0.11752462 -0.73765047 0.24448517 -0.09153632 -0.76307306
"1250" 6 1 -0.17258258 -0.77279351 0.16673198 -0.20477564 -0.79823
"1251" 6 1 -0.17864884 -0.77863381 0.2967784 -0.069778892 -0.74423612
"1252" 6 1 -0.17288132 -0.75308311 0.43989514 -0.036619527 -0.73501828
"1253" 6 1 -0.12378102 -0.76408021 0.53899123 -0.11583411 -0.76929982
"1254" 6 1 -0.10479033 -0.72057483 0.55885518 -0.091601408 -0.73698448
"1255" 6 1 -0.1537957 -0.71852876 0.3853411 -0.1412627 -0.73917717
"1256" 6 1 -0.1341108 -0.74311933 0.46303682 0.065747695 -0.71853606
"1257" 6 1 -0.097151091 -0.70874312 0.47430352 0.013818828 -0.69414549
"1258" 6 1 -0.11496381 -0.72899471 0.21889058 0.10006882 -0.71274839
"1259" 6 1 -0.11172605 -0.75987021 0.3776709 0.0062228192 -0.69797317
"1260" 6 1 -0.078071685 -0.7289732 0.51098151 0.045883933 -0.67001318
"1261" 6 1 -0.092754435 -0.75895488 0.40575882 -0.0033674123 -0.72363986
"1262" 6 1 -0.12523016 -0.77459378 0.36095396 -0.094241215 -0.76847806
"1263" 6 1 -0.17680207 -0.79484954 0.32658702 -0.16216709 -0.77508684
"1264" 6 1 -0.18217903 -0.77836281 0.47828703 0.010490134 -0.71903697
"1265" 6 1 -0.13060426 -0.75024802 0.5930127 0.0088915733 -0.70685325
"1266" 6 1 -0.1640466 -0.74709781 0.43010453 -0.1170827 -0.77696534
"1267" 6 3 0.42814554 0.12754462 0.29108055 0.41444735 -0.44304532
"1268" 6 3 0.40987193 0.18450281 0.35811466 0.33165651 -0.44721033
"1269" 6 3 0.3318849 -0.14078697 0.2596976 0.38000571 -0.44116562
"1270" 6 3 0.34342613 -0.15347518 0.21013087 0.18415346 -0.5768978
"1271" 6 3 0.39627857 -0.028429156 0.21652952 0.22759855 -0.60337404
"1272" 6 3 0.4548195 0.022050702 0.30317705 0.3087869 -0.51455166
"1273" 6 3 0.45766835 0.06405324 0.19696 0.29103282 -0.50216146
"1274" 6 3 0.43138819 0.05794278 0.064051608 0.14318026 -0.50790269
"1275" 6 3 0.48096384 0.0039392801 0.24774075 0.40263747 -0.42130026
"1276" 6 3 0.37906218 -0.011046585 0.29919353 0.30457075 -0.44737844
"1277" 6 3 0.33195897 -0.11337972 0.26368112 0.29371236 -0.56024327
"1278" 6 3 0.26716065 -0.21806721 0.30902761 0.13925574 -0.6381085
"1279" 6 3 0.32122047 -0.10997925 0.39686684 0.31476103 -0.43232527
"1280" 6 3 0.41827551 0.016325045 0.34531736 0.28813778 -0.38355067
"1281" 6 3 0.37224508 0.012690847 0.33758542 0.039958071 -0.60243096
"1282" 6 3 0.29615597 -0.056943661 0.38896368 0.11955922 -0.57401432
"1283" 6 3 0.25888649 -0.020832655 0.20530061 0.23416616 -0.56609575
"1284" 6 3 0.35040198 0.049079967 0.40591244 0.33398995 -0.40403036
"1285" 6 3 0.29395068 -0.18892187 0.26609625 0.29539336 -0.54196893
"1286" 6 3 0.2558741 -0.2766123 0.14230386 0.094651372 -0.65959121
"1287" 6 3 0.35052245 -0.18643828 0.37091195 0.28062927 -0.54085695
"1288" 6 3 0.43896476 0.011462898 0.54948112 0.33009035 -0.46646942
"1289" 6 3 0.45892485 0.15056585 0.34930088 0.1535023 -0.55562824
"1290" 6 3 0.45544185 0.084963854 0.20204141 0.3264727 -0.43231194
"1291" 6 2 0.041244623 -0.53155968 0.17313063 0.13875434 -0.55537714
"1292" 6 2 -0.0073773703 -0.56479035 0.21652952 0.0644691 -0.60730668
"1293" 6 2 0.022232576 -0.56137839 0.2724949 0.14953255 -0.53981767
"1294" 6 2 0.062398276 -0.5401307 0.31542626 0.11286968 -0.567465
"1295" 6 2 0.01282355 -0.52786957 0.21411439 -0.099161567 -0.68256601
"1296" 6 2 0.05159444 -0.46792428 0.060068089 -0.16142509 -0.74390874
"1297" 6 2 0.0040796405 -0.56028026 0.048002754 -0.082695858 -0.72208925
"1298" 6 2 -0.037320714 -0.59414434 0.026391677 -0.06766383 -0.69754378
"1299" 6 2 -0.050963607 -0.55478622 0.041264651 -0.15153961 -0.76212748
"1300" 6 2 0.052073719 -0.53407045 0.18924411 -0.14716001 -0.67568609
"1301" 6 2 0.047006406 -0.51058712 0.20445654 0.016809831 -0.62878016
"1302" 6 2 0.14430271 -0.48765029 0.2596976 0.13335624 -0.58763911
"1303" 6 2 0.09709613 -0.51657037 0.16673198 0.14247035 -0.57905089
"1304" 6 2 0.0066466394 -0.51940714 0.0034992143 0.0059794274 -0.65579953
"1305" 6 2 0.076765957 -0.4994349 0.16033333 0.12225308 -0.63627328
"1306" 6 2 0.077259523 -0.53735961 0.25329895 -0.0042041451 -0.6497886
"1307" 6 2 0.0033484502 -0.57844086 0.11429414 -0.0536598 -0.69442724
"1308" 6 2 0.050082176 -0.48142566 0.18924411 -0.082998046 -0.75120989
"1309" 6 2 0.13318623 -0.47038925 0.32478812 -0.032944536 -0.62866114
"1310" 6 2 0.15993587 -0.42763734 0.36209817 0.048777419 -0.62598512
"1311" 6 2 0.036178246 -0.54117085 0.16033333 -0.031438925 -0.68388745
"1312" 6 2 0.071933469 -0.5396787 0.060460598 0.03164652 -0.6204629
"1313" 6 2 0.12493587 -0.52871632 0.20373222 0.021985751 -0.62127723
"1314" 6 2 0.02875579 -0.60494334 0.28439258 0.050483736 -0.61193021
"1315" 6 2 -0.038768855 -0.5987685 0.16033333 -0.091543293 -0.65878419
"1316" 7 5 -0.93355407 -0.99919899 -0.077787926 -0.92521455 -0.99484631
"1317" 7 5 -0.95392705 -0.9997121 -0.14299099 -0.98572798 -0.99984417
"1318" 7 5 -0.97302426 -0.99983034 -0.30424621 -0.99258503 -0.99990188
"1319" 7 5 -0.97630067 -0.99993889 -0.48421093 -0.99164032 -0.99988986
"1320" 7 5 -0.97614694 -0.999964 -0.5249573 -0.99295626 -0.99992728
"1321" 7 5 -0.97872133 -0.99989839 -0.58408957 -0.98861142 -0.99984598
"1322" 7 5 -0.94972653 -0.99976596 -0.27973677 -0.96308622 -0.99878753
"1323" 7 5 -0.93192771 -0.99975747 -0.2532627 -0.95846455 -0.99863545
"1324" 7 5 -0.95550048 -0.99987715 -0.5317229 -0.97586983 -0.99945078
"1325" 7 5 -0.97581759 -0.99994911 -0.55265516 -0.98993445 -0.99986292
"1326" 7 5 -0.97398667 -0.99991277 -0.51653555 -0.97976166 -0.99972049
"1327" 7 5 -0.97080009 -0.99987459 -0.51952478 -0.97177586 -0.99943554
"1328" 7 5 -0.97158577 -0.9999115 -0.60989129 -0.98139775 -0.99969706
"1329" 7 5 -0.9771923 -0.99996595 -0.65254781 -0.99344925 -0.99992635
"1330" 7 5 -0.97081726 -0.99995892 -0.55501715 -0.95870412 -0.99928687
"1331" 7 5 -0.72497223 -0.99178159 0.69929545 -0.95949593 -0.99913871
"1332" 7 5 -0.9160996 -0.99927007 -0.14562166 -0.97909227 -0.99974965
"1333" 7 5 -0.9557134 -0.9997791 -0.3618207 -0.98230505 -0.99970314
"1334" 7 5 -0.96385326 -0.99983366 -0.38036828 -0.98830014 -0.99987457
"1335" 7 5 -0.97608232 -0.99987382 -0.53514649 -0.98490368 -0.99981052
"1336" 7 5 -0.97164569 -0.99981419 -0.33148626 -0.9845925 -0.99973985
"1337" 7 5 -0.95969551 -0.99977807 -0.32821625 -0.98329662 -0.99977381
"1338" 7 5 -0.96106551 -0.99972608 -0.35569137 -0.97004921 -0.99942805
"1339" 7 5 -0.96509928 -0.99975928 -0.32401786 -0.96497334 -0.99910882
"1340" 7 5 -0.96176196 -0.99956001 -0.26725193 -0.96852819 -0.99932226
"1341" 7 5 -0.95445453 -0.99955603 -0.20350485 -0.97251835 -0.99946672
"1342" 7 5 -0.9529847 -0.99981766 -0.36357395 -0.96784118 -0.99936774
"1343" 7 5 -0.96547358 -0.99985915 -0.61383361 -0.96991203 -0.99936647
"1344" 7 4 -0.65449925 -0.99625949 -0.0083752308 -0.66993814 -0.86672974
"1345" 7 4 -0.93092107 -0.99986132 -0.68737078 -0.98571787 -0.99986774
"1346" 7 4 -0.94086576 -0.99988977 -0.53009695 -0.97951694 -0.99964585
"1347" 7 4 -0.90175165 -0.99982895 -0.38214677 -0.95055612 -0.99800223
"1348" 7 4 -0.88865218 -0.99975833 -0.36717172 -0.93553422 -0.99659574
"1349" 7 4 -0.86177299 -0.99965746 -0.36430423 -0.92712635 -0.9944844
"1350" 7 4 -0.86263639 -0.99976185 -0.29546946 -0.93471205 -0.99658714
"1351" 7 4 -0.93290284 -0.99992816 -0.40764023 -0.98579209 -0.99981465
"1352" 7 4 -0.98435861 -0.9999875 -0.7177413 -0.99240336 -0.99990674
"1353" 7 4 -0.9954136 -0.99999077 -0.6888614 -0.99617707 -0.99998289
"1354" 7 4 -0.99705818 -0.99999186 -0.71489166 -0.99730991 -0.99998509
"1355" 7 4 -0.99594955 -0.99998265 -0.66379017 -0.9987635 -0.99999456
"1356" 7 4 -0.387442 -0.94314231 0.25155259 -0.9262666 -0.99083184
"1357" 7 4 -0.87310838 -0.99772145 -0.33871992 -0.86919114 -0.9890897
"1358" 7 4 -0.92175909 -0.99964917 -0.18697582 -0.86559856 -0.9913912
"1359" 7 4 -0.92524695 -0.99970099 -0.29516243 -0.92714486 -0.99663729
"1360" 7 4 -0.94337824 -0.99983707 -0.33572411 -0.97082757 -0.99951342
"1361" 7 4 -0.97644002 -0.99997765 -0.60653983 -0.99494298 -0.99996436
"1362" 7 4 -0.9944363 -0.99997696 -0.60901197 -0.99486961 -0.99996982
"1363" 7 4 -0.98958192 -0.99997462 -0.60972279 -0.99583756 -0.99997248
"1364" 7 4 -0.98981065 -0.99998674 -0.75186908 -0.99449007 -0.9999621
"1365" 7 4 -0.99282445 -0.99999067 -0.74394659 -0.99552864 -0.99998249
"1366" 7 4 -0.99132175 -0.999986 -0.70279324 -0.99724892 -0.99998695
"1367" 7 4 -0.99333389 -0.99998635 -0.6888614 -0.99818098 -0.9999871
"1368" 7 4 -0.99266993 -0.99998468 -0.7601374 -0.99702518 -0.99998734
"1369" 7 4 -0.98689503 -0.99995304 -0.58672465 -0.97053422 -0.99972713
"1370" 7 6 -0.43729901 -0.68812867 -0.19695217 -0.69622587 -0.9545653
"1371" 7 6 -0.92890155 -0.9986614 0.031040149 -0.91701501 -0.99486047
"1372" 7 6 -0.96221735 -0.99933234 -0.35722756 -0.9451553 -0.99788618
